"Date","Price","Open","High","Low","Change %"
"Aug 26, 2014","2.2618","2.2881","2.2896","2.2607","-1.16%"
"Aug 25, 2014","2.2883","2.2778","2.2913","2.2750","0.46%"
"Aug 22, 2014","2.2778","2.2694","2.2847","2.2662","0.40%"
"Aug 21, 2014","2.2687","2.2630","2.2706","2.2517","0.28%"
"Aug 20, 2014","2.2623","2.2468","2.2645","2.2468","0.69%"
"Aug 19, 2014","2.2467","2.2580","2.2659","2.2465","-0.48%"
"Aug 18, 2014","2.2576","2.2592","2.2642","2.2496","-0.10%"
"Aug 15, 2014","2.2598","2.2656","2.2766","2.2565","-0.30%"
"Aug 14, 2014","2.2666","2.2807","2.2821","2.2640","-0.60%"
"Aug 13, 2014","2.2803","2.2793","2.2887","2.2612","0.16%"
"Aug 12, 2014","2.2767","2.2752","2.2843","2.2717","0.05%"
"Aug 11, 2014","2.2755","2.2824","2.2839","2.2656","-0.25%"
"Aug 08, 2014","2.2812","2.2961","2.3081","2.2803","-0.63%"
"Aug 07, 2014","2.2957","2.2744","2.2997","2.2704","0.96%"
"Aug 06, 2014","2.2738","2.2820","2.2965","2.2689","-0.35%"
"Aug 05, 2014","2.2818","2.2593","2.2869","2.2570","1.04%"
"Aug 04, 2014","2.2584","2.2599","2.2660","2.2475","0.04%"
"Aug 01, 2014","2.2574","2.2628","2.2849","2.2502","-0.29%"
"Jul 31, 2014","2.2639","2.2462","2.2751","2.2462","0.82%"
"Jul 30, 2014","2.2454","2.2306","2.2600","2.2302","0.67%"
"Jul 29, 2014","2.2305","2.2222","2.2325","2.2222","0.37%"
"Jul 28, 2014","2.2222","2.2298","2.2355","2.2215","-0.31%"
"Jul 25, 2014","2.2290","2.2231","2.2333","2.2185","0.28%"
"Jul 24, 2014","2.2228","2.2191","2.2237","2.2128","0.21%"
"Jul 23, 2014","2.2182","2.2123","2.2235","2.2117","0.23%"
"Jul 22, 2014","2.2130","2.2210","2.2252","2.2062","-0.32%"
"Jul 21, 2014","2.2200","2.2255","2.2313","2.2180","-0.25%"
"Jul 18, 2014","2.2255","2.2590","2.2592","2.2240","-1.45%"
"Jul 17, 2014","2.2582","2.2241","2.2610","2.2222","1.55%"
"Jul 16, 2014","2.2238","2.2188","2.2285","2.2123","0.18%"
"Jul 15, 2014","2.2199","2.2097","2.2268","2.2092","0.42%"
"Jul 14, 2014","2.2107","2.2208","2.2224","2.2098","-0.45%"
"Jul 11, 2014","2.2208","2.2195","2.2269","2.2178","0.07%"
"Jul 10, 2014","2.2192","2.2090","2.2267","2.2090","0.31%"
"Jul 09, 2014","2.2123","2.2123","2.2123","2.2123","0.00%"
"Jul 08, 2014","2.2123","2.2252","2.2287","2.2075","-0.53%"
"Jul 07, 2014","2.2240","2.2133","2.2263","2.2089","0.49%"
"Jul 04, 2014","2.2132","2.2113","2.2168","2.2090","0.13%"
"Jul 03, 2014","2.2103","2.2250","2.2454","2.2097","-0.67%"
"Jul 02, 2014","2.2252","2.2022","2.2266","2.2008","1.06%"
"Jul 01, 2014","2.2018","2.2148","2.2205","2.1990","-0.56%"
"Jun 30, 2014","2.2143","2.1940","2.2149","2.1940","0.93%"
"Jun 27, 2014","2.1940","2.1970","2.2075","2.1869","-0.13%"
"Jun 26, 2014","2.1969","2.2081","2.2135","2.1925","-0.49%"
"Jun 25, 2014","2.2078","2.2248","2.2249","2.1993","-0.78%"
"Jun 24, 2014","2.2252","2.2185","2.2277","2.2140","0.32%"
"Jun 23, 2014","2.2180","2.2298","2.2350","2.2158","-0.52%"
"Jun 20, 2014","2.2295","2.2230","2.2430","2.2230","0.31%"
"Jun 19, 2014","2.2225","2.2260","2.2260","2.2225","-0.25%"
"Jun 18, 2014","2.2280","2.2627","2.2627","2.2270","-1.49%"
"Jun 17, 2014","2.2618","2.2339","2.2637","2.2296","1.23%"
"Jun 16, 2014","2.2343","2.2238","2.2389","2.2238","0.46%"
"Jun 13, 2014","2.2241","2.2298","2.2412","2.2229","-0.26%"
"Jun 12, 2014","2.2300","2.2332","2.2341","2.2295","-0.16%"
"Jun 11, 2014","2.2335","2.2218","2.2370","2.2218","0.49%"
"Jun 10, 2014","2.2225","2.2292","2.2353","2.2220","-0.23%"
"Jun 09, 2014","2.2277","2.2452","2.2464","2.2228","-0.88%"
"Jun 06, 2014","2.2475","2.2620","2.2621","2.2390","-0.63%"
"Jun 05, 2014","2.2617","2.2777","2.2810","2.2581","-0.72%"
"Jun 04, 2014","2.2781","2.2795","2.2916","2.2680","-0.11%"
"Jun 03, 2014","2.2805","2.2780","2.2834","2.2565","0.16%"
"Jun 02, 2014","2.2769","2.2409","2.2778","2.2409","1.61%"
"May 30, 2014","2.2408","2.2245","2.2468","2.2219","0.70%"
"May 29, 2014","2.2252","2.2317","2.2357","2.2161","-0.33%"
"May 28, 2014","2.2325","2.2374","2.2474","2.2309","-0.24%"
"May 27, 2014","2.2378","2.2246","2.2450","2.2222","0.63%"
"May 26, 2014","2.2239","2.2218","2.2271","2.2163","0.02%"
"May 23, 2014","2.2235","2.2155","2.2266","2.2119","0.37%"
"May 22, 2014","2.2153","2.2069","2.2205","2.1998","0.35%"
"May 21, 2014","2.2075","2.2145","2.2171","2.2055","-0.41%"
"May 20, 2014","2.2165","2.2065","2.2212","2.2065","0.49%"
"May 19, 2014","2.2058","2.2153","2.2173","2.2023","-0.40%"
"May 16, 2014","2.2146","2.2189","2.2212","2.2069","-0.26%"
"May 15, 2014","2.2203","2.2017","2.2279","2.2017","0.81%"
"May 14, 2014","2.2025","2.2153","2.2207","2.2013","-0.57%"
"May 13, 2014","2.2151","2.2149","2.2195","2.2043","0.03%"
"May 12, 2014","2.2145","2.2182","2.2215","2.2090","0.08%"
"May 09, 2014","2.2128","2.2170","2.2242","2.2095","-0.11%"
"May 08, 2014","2.2153","2.2168","2.2203","2.2002","-0.06%"
"May 07, 2014","2.2166","2.2291","2.2350","2.2140","-0.57%"
"May 06, 2014","2.2292","2.2443","2.2444","2.2212","-0.62%"
"May 05, 2014","2.2431","2.2296","2.2490","2.2199","1.04%"
"May 02, 2014","2.2200","2.2316","2.2442","2.2128","-0.60%"
"May 01, 2014","2.2335","2.2335","2.2340","2.2330","0.02%"
"Apr 30, 2014","2.2330","2.2365","2.2590","2.2270","-0.13%"
"Apr 29, 2014","2.2359","2.2222","2.2363","2.2054","0.55%"
"Apr 28, 2014","2.2237","2.2426","2.2460","2.2203","-0.93%"
"Apr 25, 2014","2.2445","2.2135","2.2474","2.2118","1.39%"
"Apr 24, 2014","2.2138","2.2219","2.2290","2.2121","-0.33%"
"Apr 23, 2014","2.2212","2.2384","2.2490","2.2208","-0.75%"
"Apr 22, 2014","2.2380","2.2355","2.2505","2.2345","0.04%"
"Apr 21, 2014","2.2370","2.2370","2.2370","2.2370","-0.01%"
"Apr 18, 2014","2.2372","2.2372","2.2414","2.2342","-0.02%"
"Apr 17, 2014","2.2376","2.2435","2.2557","2.2324","-0.27%"
"Apr 16, 2014","2.2436","2.2329","2.2462","2.2238","0.48%"
"Apr 15, 2014","2.2329","2.2140","2.2405","2.2120","0.85%"
"Apr 14, 2014","2.2140","2.2180","2.2231","2.2063","-0.20%"
"Apr 11, 2014","2.2184","2.2077","2.2243","2.1976","0.53%"
"Apr 10, 2014","2.2067","2.1863","2.2073","2.1816","0.97%"
"Apr 09, 2014","2.1856","2.2012","2.2195","2.1856","-0.71%"
"Apr 08, 2014","2.2012","2.2188","2.2191","2.1927","-0.80%"
"Apr 07, 2014","2.2189","2.2366","2.2490","2.2119","-0.76%"
"Apr 04, 2014","2.2360","2.2792","2.2792","2.2348","-1.90%"
"Apr 03, 2014","2.2793","2.2681","2.2889","2.2681","0.45%"
"Apr 02, 2014","2.2691","2.2615","2.2769","2.2595","0.37%"
"Apr 01, 2014","2.2607","2.2721","2.2760","2.2519","-0.50%"
"Mar 31, 2014","2.2721","2.2636","2.2756","2.2491","0.46%"
"Mar 28, 2014","2.2618","2.2592","2.2711","2.2484","0.11%"
"Mar 27, 2014","2.2593","2.3030","2.3093","2.2574","-1.94%"
"Mar 26, 2014","2.3041","2.3109","2.3201","2.2923","-0.32%"
"Mar 25, 2014","2.3114","2.3233","2.3319","2.2986","-0.48%"
"Mar 24, 2014","2.3225","2.3237","2.3344","2.3135","-0.09%"
"Mar 21, 2014","2.3246","2.3284","2.3329","2.3156","-0.15%"
"Mar 20, 2014","2.3281","2.3485","2.3584","2.3207","-0.84%"
"Mar 19, 2014","2.3478","2.3348","2.3538","2.3249","0.58%"
"Mar 18, 2014","2.3342","2.3488","2.3598","2.3327","-0.65%"
"Mar 17, 2014","2.3495","2.3477","2.3575","2.3425","0.13%"
"Mar 14, 2014","2.3465","2.3640","2.3766","2.3455","-0.74%"
"Mar 13, 2014","2.3641","2.3550","2.3677","2.3371","0.49%"
"Mar 12, 2014","2.3525","2.3632","2.3739","2.3525","-0.49%"
"Mar 11, 2014","2.3642","2.3493","2.3687","2.3376","0.61%"
"Mar 10, 2014","2.3498","2.3459","2.3567","2.3265","0.39%"
"Mar 07, 2014","2.3406","2.3232","2.3498","2.3217","0.75%"
"Mar 06, 2014","2.3232","2.3170","2.3250","2.2996","0.22%"
"Mar 05, 2014","2.3181","2.3408","2.3408","2.3138","-0.99%"
"Mar 04, 2014","2.3412","2.3427","2.3439","2.3412","-0.12%"
"Mar 03, 2014","2.3441","2.3384","2.3441","2.3384","0.24%"
"Feb 28, 2014","2.3384","2.3181","2.3474","2.3181","0.71%"
"Feb 27, 2014","2.3220","2.3510","2.3567","2.3178","-1.18%"
"Feb 26, 2014","2.3497","2.3416","2.3571","2.3336","0.37%"
"Feb 25, 2014","2.3411","2.3405","2.3449","2.3277","0.08%"
"Feb 24, 2014","2.3392","2.3468","2.3535","2.3270","-0.27%"
"Feb 21, 2014","2.3456","2.3685","2.3780","2.3417","-1.05%"
"Feb 20, 2014","2.3704","2.3971","2.3971","2.3628","-0.99%"
"Feb 19, 2014","2.3942","2.3958","2.4127","2.3845","-0.05%"
"Feb 18, 2014","2.3955","2.3883","2.4016","2.3835","0.23%"
"Feb 17, 2014","2.3900","2.3861","2.3936","2.3786","0.04%"
"Feb 14, 2014","2.3891","2.3941","2.3994","2.3788","-0.20%"
"Feb 13, 2014","2.3938","2.4258","2.4341","2.3926","-1.31%"
"Feb 12, 2014","2.4255","2.4000","2.4271","2.3973","1.04%"
"Feb 11, 2014","2.4005","2.4093","2.4181","2.3955","-0.35%"
"Feb 10, 2014","2.4090","2.3817","2.4118","2.3808","1.21%"
"Feb 07, 2014","2.3802","2.3812","2.3937","2.3695","-0.10%"
"Feb 06, 2014","2.3825","2.3986","2.4137","2.3774","-0.67%"
"Feb 05, 2014","2.3986","2.4094","2.4200","2.3925","-0.29%"
"Feb 04, 2014","2.4055","2.4305","2.4380","2.4047","-1.42%"
"Feb 03, 2014","2.4402","2.4127","2.4405","2.4000","1.14%"
"Jan 31, 2014","2.4127","2.4083","2.4376","2.3909","0.04%"
"Jan 30, 2014","2.4118","2.4368","2.4440","2.4075","-0.96%"
"Jan 29, 2014","2.4352","2.4223","2.4506","2.4223","0.37%"
"Jan 28, 2014","2.4263","2.4233","2.4300","2.4035","0.20%"
"Jan 27, 2014","2.4215","2.4010","2.4294","2.3905","0.97%"
"Jan 24, 2014","2.3982","2.3998","2.4328","2.3938","0.10%"
"Jan 23, 2014","2.3959","2.3720","2.4057","2.3678","0.96%"
"Jan 22, 2014","2.3731","2.3605","2.3773","2.3538","0.66%"
"Jan 21, 2014","2.3575","2.3430","2.3681","2.3408","0.57%"
"Jan 20, 2014","2.3442","2.3422","2.3442","2.3273","0.07%"
"Jan 17, 2014","2.3426","2.3613","2.3659","2.3392","-0.89%"
"Jan 16, 2014","2.3636","2.3596","2.3777","2.3439","0.13%"
"Jan 15, 2014","2.3605","2.3495","2.3605","2.3397","0.43%"
"Jan 14, 2014","2.3503","2.3568","2.3682","2.3477","-0.40%"
"Jan 13, 2014","2.3598","2.3607","2.3627","2.3382","0.06%"
"Jan 10, 2014","2.3584","2.3901","2.3972","2.3565","-1.34%"
"Jan 09, 2014","2.3904","2.3945","2.4036","2.3887","-0.26%"
"Jan 08, 2014","2.3967","2.3720","2.4002","2.3677","1.02%"
"Jan 07, 2014","2.3725","2.3803","2.3803","2.3550","-0.15%"
"Jan 06, 2014","2.3761","2.3810","2.3857","2.3707","-0.02%"
"Jan 03, 2014","2.3765","2.3792","2.3891","2.3680","-0.46%"
"Jan 02, 2014","2.3876","2.3777","2.4096","2.3773","1.08%"
"Jan 01, 2014","2.3621","2.3621","2.3621","2.3621","0.00%"
"Dec 31, 2013","2.3621","2.3622","2.3622","2.3621","0.00%"
"Dec 30, 2013","2.3621","2.3384","2.3651","2.3258","1.01%"
"Dec 27, 2013","2.3384","2.3585","2.3585","2.3347","-0.57%"
"Dec 26, 2013","2.3518","2.3575","2.3651","2.3460","-0.22%"
"Dec 25, 2013","2.3571","2.3570","2.3571","2.3570","-0.01%"
"Dec 24, 2013","2.3573","2.3573","2.3575","2.3572","0.01%"
"Dec 23, 2013","2.3571","2.3876","2.3876","2.3567","-1.28%"
"Dec 20, 2013","2.3876","2.3563","2.3892","2.3563","1.45%"
"Dec 19, 2013","2.3535","2.3315","2.3620","2.3315","1.17%"
"Dec 18, 2013","2.3262","2.3190","2.3632","2.3147","0.29%"
"Dec 17, 2013","2.3194","2.3300","2.3307","2.3137","-0.36%"
"Dec 16, 2013","2.3278","2.3318","2.3353","2.3087","-0.09%"
"Dec 13, 2013","2.3300","2.3348","2.3401","2.3265","-0.12%"
"Dec 12, 2013","2.3327","2.3416","2.3518","2.3247","-0.37%"
"Dec 11, 2013","2.3413","2.3060","2.3440","2.3060","1.40%"
"Dec 10, 2013","2.3090","2.3175","2.3197","2.3042","-0.46%"
"Dec 09, 2013","2.3197","2.3310","2.3321","2.3148","-0.30%"
"Dec 06, 2013","2.3267","2.3575","2.3757","2.3217","-1.46%"
"Dec 05, 2013","2.3612","2.3906","2.3960","2.3522","-1.26%"
"Dec 04, 2013","2.3914","2.3758","2.3921","2.3628","0.66%"
"Dec 03, 2013","2.3758","2.3536","2.3792","2.3483","0.84%"
"Dec 02, 2013","2.3559","2.3362","2.3583","2.3322","0.86%"
"Nov 29, 2013","2.3358","2.3176","2.3408","2.3101","0.79%"
"Nov 28, 2013","2.3176","2.3294","2.3438","2.3123","-0.53%"
"Nov 27, 2013","2.3300","2.2948","2.3317","2.2940","1.45%"
"Nov 26, 2013","2.2967","2.2837","2.3079","2.2837","0.57%"
"Nov 25, 2013","2.2837","2.2812","2.2962","2.2767","0.22%"
"Nov 22, 2013","2.2788","2.3056","2.3175","2.2763","-1.19%"
"Nov 21, 2013","2.3062","2.2702","2.3176","2.2702","1.52%"
"Nov 20, 2013","2.2717","2.2713","2.2736","2.2692","0.02%"
"Nov 19, 2013","2.2713","2.2637","2.2797","2.2502","0.35%"
"Nov 18, 2013","2.2633","2.3194","2.3195","2.2622","-2.40%"
"Nov 15, 2013","2.3190","2.3141","2.3190","2.3122","0.23%"
"Nov 14, 2013","2.3137","2.3342","2.3394","2.3127","-0.85%"
"Nov 13, 2013","2.3335","2.3333","2.3400","2.3200","0.01%"
"Nov 12, 2013","2.3333","2.3308","2.3486","2.3230","0.11%"
"Nov 11, 2013","2.3308","2.3138","2.3438","2.3028","0.72%"
"Nov 08, 2013","2.3142","2.3062","2.3447","2.2948","0.36%"
"Nov 07, 2013","2.3058","2.2881","2.3138","2.2702","0.89%"
"Nov 06, 2013","2.2855","2.2830","2.2984","2.2695","0.14%"
"Nov 05, 2013","2.2823","2.2461","2.2942","2.2439","1.63%"
"Nov 04, 2013","2.2458","2.2521","2.2538","2.2368","-0.48%"
"Nov 01, 2013","2.2567","2.2349","2.2631","2.2349","0.74%"
"Oct 31, 2013","2.2401","2.1845","2.2417","2.1845","2.57%"
"Oct 30, 2013","2.1840","2.1845","2.1975","2.1800","-0.05%"
"Oct 29, 2013","2.1850","2.1805","2.1863","2.1745","0.21%"
"Oct 28, 2013","2.1805","2.1895","2.1895","2.1785","-0.33%"
"Oct 25, 2013","2.1877","2.2037","2.2043","2.1801","-0.74%"
"Oct 24, 2013","2.2040","2.1915","2.2098","2.1915","0.73%"
"Oct 23, 2013","2.1881","2.1723","2.1909","2.1717","0.72%"
"Oct 22, 2013","2.1725","2.1735","2.1900","2.1643","-0.05%"
"Oct 21, 2013","2.1735","2.1689","2.1828","2.1663","0.21%"
"Oct 18, 2013","2.1689","2.1527","2.1791","2.1464","0.76%"
"Oct 17, 2013","2.1525","2.1797","2.1818","2.1505","-1.29%"
"Oct 16, 2013","2.1806","2.1780","2.1853","2.1547","0.13%"
"Oct 15, 2013","2.1777","2.1822","2.1909","2.1762","-0.18%"
"Oct 14, 2013","2.1816","2.1789","2.1942","2.1633","0.35%"
"Oct 11, 2013","2.1740","2.1806","2.1885","2.1725","-0.27%"
"Oct 10, 2013","2.1799","2.2063","2.2071","2.1678","-1.25%"
"Oct 09, 2013","2.2075","2.2119","2.2150","2.2002","-0.18%"
"Oct 08, 2013","2.2115","2.2046","2.2118","2.1946","0.31%"
"Oct 07, 2013","2.2047","2.2069","2.2207","2.2010","-0.33%"
"Oct 04, 2013","2.2120","2.2078","2.2132","2.1981","0.23%"
"Oct 03, 2013","2.2070","2.1910","2.2142","2.1910","0.71%"
"Oct 02, 2013","2.1914","2.2159","2.2244","2.1913","-1.10%"
"Oct 01, 2013","2.2157","2.2161","2.2306","2.1968","-0.02%"
"Sep 30, 2013","2.2162","2.2567","2.2601","2.2097","-1.60%"
"Sep 27, 2013","2.2523","2.2459","2.2652","2.2443","0.28%"
"Sep 26, 2013","2.2459","2.2329","2.2492","2.2154","0.60%"
"Sep 25, 2013","2.2324","2.1986","2.2348","2.1974","1.43%"
"Sep 24, 2013","2.2010","2.1980","2.2127","2.1875","0.11%"
"Sep 23, 2013","2.1986","2.2103","2.2163","2.1951","-0.52%"
"Sep 20, 2013","2.2102","2.2026","2.2217","2.1905","0.35%"
"Sep 19, 2013","2.2026","2.1840","2.2164","2.1795","0.74%"
"Sep 18, 2013","2.1865","2.2555","2.2594","2.1835","-3.08%"
"Sep 17, 2013","2.2560","2.2840","2.2858","2.2525","-1.24%"
"Sep 16, 2013","2.2843","2.2494","2.2853","2.2473","0.18%"
"Sep 13, 2013","2.2803","2.2747","2.2879","2.2685","0.22%"
"Sep 12, 2013","2.2752","2.2767","2.2899","2.2692","-0.09%"
"Sep 11, 2013","2.2772","2.2843","2.3083","2.2656","-0.28%"
"Sep 10, 2013","2.2836","2.2759","2.2942","2.2593","0.32%"
"Sep 09, 2013","2.2763","2.2982","2.3074","2.2713","-1.31%"
"Sep 06, 2013","2.3066","2.3241","2.3249","2.2800","-0.79%"
"Sep 05, 2013","2.3249","2.3597","2.3750","2.3150","-1.51%"
"Sep 04, 2013","2.3605","2.3582","2.3659","2.3413","0.08%"
"Sep 03, 2013","2.3585","2.3777","2.4038","2.3523","-0.82%"
"Sep 02, 2013","2.3780","2.3827","2.3860","2.3546","-0.34%"
"Aug 30, 2013","2.3862","2.3594","2.3969","2.3468","1.12%"
"Aug 29, 2013","2.3598","2.3468","2.3824","2.3342","0.67%"
"Aug 28, 2013","2.3442","2.3707","2.3918","2.3212","-1.17%"
"Aug 27, 2013","2.3720","2.3796","2.4186","2.3613","-0.30%"
"Aug 26, 2013","2.3792","2.3487","2.3965","2.3483","1.30%"
"Aug 23, 2013","2.3486","2.4329","2.4362","2.3460","-3.54%"
"Aug 22, 2013","2.4348","2.4529","2.4554","2.4173","-0.72%"
"Aug 21, 2013","2.4524","2.3936","2.4554","2.3920","2.46%"
"Aug 20, 2013","2.3936","2.4125","2.4127","2.3829","-0.80%"
"Aug 19, 2013","2.4129","2.3929","2.4283","2.3842","0.85%"
"Aug 16, 2013","2.3925","2.3399","2.3981","2.3392","2.21%"
"Aug 15, 2013","2.3407","2.3248","2.3515","2.3136","0.70%"
"Aug 14, 2013","2.3244","2.3139","2.3275","2.3033","0.46%"
"Aug 13, 2013","2.3138","2.2875","2.3167","2.2857","1.16%"
"Aug 12, 2013","2.2873","2.2690","2.2906","2.2633","0.69%"
"Aug 09, 2013","2.2717","2.2843","2.2844","2.2633","-0.56%"
"Aug 08, 2013","2.2844","2.3147","2.3149","2.2740","-1.28%"
"Aug 07, 2013","2.3140","2.2988","2.3163","2.2924","0.65%"
"Aug 06, 2013","2.2991","2.3056","2.3088","2.2871","-0.29%"
"Aug 05, 2013","2.3058","2.2886","2.3068","2.2853","0.80%"
"Aug 02, 2013","2.2876","2.3043","2.3138","2.2768","-0.73%"
"Aug 01, 2013","2.3045","2.2771","2.3064","2.2698","1.20%"
"Jul 31, 2013","2.2771","2.2822","2.3030","2.2744","-0.27%"
"Jul 30, 2013","2.2832","2.2698","2.2840","2.2647","0.64%"
"Jul 29, 2013","2.2687","2.2519","2.2706","2.2519","0.53%"
"Jul 26, 2013","2.2568","2.2428","2.2577","2.2397","0.62%"
"Jul 25, 2013","2.2428","2.2500","2.2647","2.2346","-0.38%"
"Jul 24, 2013","2.2513","2.2137","2.2585","2.2134","1.71%"
"Jul 23, 2013","2.2134","2.2332","2.2410","2.2109","-0.87%"
"Jul 22, 2013","2.2328","2.2467","2.2494","2.2292","-0.62%"
"Jul 19, 2013","2.2467","2.2244","2.2487","2.2153","0.88%"
"Jul 18, 2013","2.2271","2.2260","2.2431","2.2154","0.06%"
"Jul 17, 2013","2.2257","2.2521","2.2646","2.2207","-1.22%"
"Jul 16, 2013","2.2531","2.2193","2.2587","2.2063","1.52%"
"Jul 15, 2013","2.2193","2.2698","2.2730","2.2188","-2.12%"
"Jul 12, 2013","2.2673","2.2546","2.2714","2.2531","0.60%"
"Jul 11, 2013","2.2538","2.2641","2.2727","2.2491","-0.46%"
"Jul 10, 2013","2.2643","2.2544","2.2809","2.2544","0.32%"
"Jul 09, 2013","2.2571","2.2650","2.2659","2.2571","-0.31%"
"Jul 08, 2013","2.2642","2.2524","2.2648","2.2443","0.52%"
"Jul 05, 2013","2.2525","2.2485","2.2707","2.2440","0.20%"
"Jul 04, 2013","2.2480","2.2681","2.2728","2.2475","-0.89%"
"Jul 03, 2013","2.2681","2.2540","2.2717","2.2506","0.60%"
"Jul 02, 2013","2.2546","2.2283","2.2551","2.2264","1.18%"
"Jul 01, 2013","2.2283","2.2288","2.2369","2.2163","-0.17%"
"Jun 28, 2013","2.2321","2.1983","2.2341","2.1983","1.51%"
"Jun 27, 2013","2.1989","2.1867","2.1989","2.1747","0.54%"
"Jun 26, 2013","2.1870","2.2139","2.2142","2.1840","-1.22%"
"Jun 25, 2013","2.2139","2.2252","2.2313","2.2039","-0.54%"
"Jun 24, 2013","2.2260","2.2450","2.2645","2.2142","-0.71%"
"Jun 21, 2013","2.2420","2.2588","2.2752","2.2346","-0.73%"
"Jun 20, 2013","2.2586","2.2244","2.2775","2.2227","1.51%"
"Jun 19, 2013","2.2250","2.1822","2.2359","2.1671","2.02%"
"Jun 18, 2013","2.1810","2.1710","2.1864","2.1601","0.48%"
"Jun 17, 2013","2.1705","2.1490","2.1781","2.1433","0.82%"
"Jun 14, 2013","2.1528","2.1221","2.1543","2.1202","1.46%"
"Jun 13, 2013","2.1218","2.1555","2.1559","2.1171","-1.59%"
"Jun 12, 2013","2.1560","2.1325","2.1586","2.1238","1.11%"
"Jun 11, 2013","2.1323","2.1461","2.1663","2.1270","-0.67%"
"Jun 10, 2013","2.1466","2.1376","2.1601","2.1338","0.68%"
"Jun 07, 2013","2.1321","2.1303","2.1542","2.1249","0.08%"
"Jun 06, 2013","2.1304","2.1265","2.1322","2.1136","0.08%"
"Jun 05, 2013","2.1288","2.1254","2.1494","2.0842","0.14%"
"Jun 04, 2013","2.1258","2.1248","2.1503","2.1109","0.07%"
"Jun 03, 2013","2.1243","2.1435","2.1435","2.1236","-0.84%"
"May 31, 2013","2.1423","2.1218","2.1507","2.1165","1.52%"
"May 30, 2013","2.1103","2.1097","2.1103","2.1097","-0.01%"
"May 29, 2013","2.1106","2.0754","2.1153","2.0693","1.68%"
"May 28, 2013","2.0757","2.0568","2.0768","2.0516","1.03%"
"May 27, 2013","2.0545","2.0514","2.0575","2.0471","0.13%"
"May 24, 2013","2.0518","2.0447","2.0563","2.0430","0.37%"
"May 23, 2013","2.0442","2.0491","2.0560","2.0417","-0.23%"
"May 22, 2013","2.0490","2.0399","2.0515","2.0308","0.38%"
"May 21, 2013","2.0413","2.0400","2.0469","2.0316","0.07%"
"May 20, 2013","2.0398","2.0360","2.0413","2.0267","0.22%"
"May 17, 2013","2.0353","2.0267","2.0417","2.0257","0.42%"
"May 16, 2013","2.0268","2.0221","2.0378","2.0212","0.19%"
"May 15, 2013","2.0229","2.0215","2.0339","2.0152","0.12%"
"May 14, 2013","2.0204","2.0084","2.0214","2.0025","0.65%"
"May 13, 2013","2.0074","2.0172","2.0239","2.0062","-0.63%"
"May 10, 2013","2.0201","2.0113","2.0294","2.0113","0.32%"
"May 09, 2013","2.0137","2.0059","2.0171","1.9948","0.41%"
"May 08, 2013","2.0055","2.0090","2.0095","1.9983","-0.12%"
"May 07, 2013","2.0079","2.0084","2.0149","2.0014","-0.08%"
"May 06, 2013","2.0096","2.0105","2.0173","2.0083","0.02%"
"May 03, 2013","2.0091","2.0096","2.0145","2.0046","-0.03%"
"May 02, 2013","2.0097","2.0046","2.0162","1.9992","0.41%"
"May 01, 2013","2.0015","2.0015","2.0080","2.0008","-0.01%"
"Apr 30, 2013","2.0017","2.0086","2.0127","1.9962","-0.32%"
"Apr 29, 2013","2.0082","2.0002","2.0097","1.9908","0.47%"
"Apr 26, 2013","1.9988","2.0015","2.0042","1.9953","-0.14%"
"Apr 25, 2013","2.0017","2.0112","2.0141","2.0013","-0.46%"
"Apr 24, 2013","2.0109","2.0250","2.0262","2.0085","-0.69%"
"Apr 23, 2013","2.0248","2.0203","2.0298","2.0103","0.17%"
"Apr 22, 2013","2.0213","2.0103","2.0214","2.0049","0.52%"
"Apr 19, 2013","2.0108","2.0191","2.0195","2.0016","-0.39%"
"Apr 18, 2013","2.0187","2.0013","2.0227","1.9972","0.87%"
"Apr 17, 2013","2.0012","1.9875","2.0077","1.9838","0.71%"
"Apr 16, 2013","1.9870","2.0011","2.0031","1.9820","-0.71%"
"Apr 15, 2013","2.0012","1.9701","2.0095","1.9701","1.61%"
"Apr 12, 2013","1.9695","1.9764","1.9813","1.9634","-0.21%"
"Apr 11, 2013","1.9737","1.9737","1.9768","1.9663","-0.03%"
"Apr 10, 2013","1.9743","1.9811","1.9867","1.9714","-0.34%"
"Apr 09, 2013","1.9811","1.9917","1.9929","1.9791","-0.56%"
"Apr 08, 2013","1.9922","1.9888","1.9942","1.9776","0.31%"
"Apr 05, 2013","1.9860","2.0147","2.0186","1.9856","-1.38%"
"Apr 04, 2013","2.0137","2.0241","2.0282","2.0102","-0.53%"
"Apr 03, 2013","2.0245","2.0193","2.0286","2.0171","0.27%"
"Apr 02, 2013","2.0190","2.0203","2.0248","2.0149","-0.07%"
"Apr 01, 2013","2.0205","2.0185","2.0239","2.0160","-0.18%"
"Mar 29, 2013","2.0242","2.0219","2.0242","2.0219","0.09%"
"Mar 28, 2013","2.0224","2.0114","2.0233","2.0046","0.57%"
"Mar 27, 2013","2.0110","2.0175","2.0274","2.0059","-0.31%"
"Mar 26, 2013","2.0173","2.0127","2.0175","2.0029","0.25%"
"Mar 25, 2013","2.0123","2.0099","2.0185","2.0031","0.16%"
"Mar 22, 2013","2.0091","2.0082","2.0194","2.0029","0.04%"
"Mar 21, 2013","2.0082","1.9883","2.0135","1.9872","0.90%"
"Mar 20, 2013","1.9903","1.9858","1.9923","1.9758","0.24%"
